DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,TIPO DE HURTO,CANTIDAD
CAUCA,CAJIBÍO,19130000,SIN EMPLEO DE ARMAS,24/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,LA SIERRA,19392000,SIN EMPLEO DE ARMAS,24/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,24/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,25/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,MERCADERES,19450000,ARMA DE FUEGO,25/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,25/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,25/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PURACÉ,19585000,ARMA DE FUEGO,25/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,TOTORÓ,19824000,CONTUNDENTES,25/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,25/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,ALMAGUER,19022000,NO REPORTADO,25/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,BUENOS AIRES,19110000,NO REPORTADO,25/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PIENDAMÓ,19548000,NO REPORTADO,25/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SUCRE,19785000,NO REPORTADO,25/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,MIRANDA,19455000,ARMA BLANCA / CORTOPUNZANTE,26/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,TIMBÍO,19807000,ARMA BLANCA / CORTOPUNZANTE,26/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,26/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,26/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,26/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,26/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,5
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,26/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,ROSAS,19622000,SIN EMPLEO DE ARMAS,26/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,27/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,27/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,3
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,27/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,27/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,27/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA BLANCA / CORTOPUNZANTE,28/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,28/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,28/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,NO REPORTADO,28/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,28/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,29/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,29/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,LA VEGA,19397000,NO REPORTADO,29/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,NO REPORTADO,29/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PAEZ,19517000,SIN EMPLEO DE ARMAS,29/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,30/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,30/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,30/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,30/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,30/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,30/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,30/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,31/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,31/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,SIN EMPLEO DE ARMAS,31/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,TIMBÍO,19807000,SIN EMPLEO DE ARMAS,31/08/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,01/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,ARGELIA,19050000,ARMA DE FUEGO,01/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,01/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,NO REPORTADO,01/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,MORALES,19473000,NO REPORTADO,01/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,NO REPORTADO,01/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,SIN EMPLEO DE ARMAS,01/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,01/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,02/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,02/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,02/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,02/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,02/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,02/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,02/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,02/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CORINTO,19212000,NO REPORTADO,02/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,NO REPORTADO,02/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,NO REPORTADO,02/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA BLANCA / CORTOPUNZANTE,03/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,03/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,03/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,EL TAMBO,19256000,NO REPORTADO,03/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,SIN EMPLEO DE ARMAS,03/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,04/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,04/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,04/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,04/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,04/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,4
CAUCA,PURACÉ,19585000,LLAVE MAESTRA,04/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,NO REPORTADO,04/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,05/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,05/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,05/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,4
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,05/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CORINTO,19212000,NO REPORTADO,05/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,NO REPORTADO,05/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,06/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,06/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,06/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,06/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,06/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,5
CAUCA,EL TAMBO,19256000,NO REPORTADO,06/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,07/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,07/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,07/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,LLAVE MAESTRA,07/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,NO REPORTADO,07/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,NO REPORTADO,07/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,07/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SILVIA,19743000,SIN EMPLEO DE ARMAS,07/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,TIMBÍO,19807000,SIN EMPLEO DE ARMAS,07/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,08/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,08/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,MIRANDA,19455000,ARMA DE FUEGO,08/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PADILLA,19513000,ARMA DE FUEGO,08/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,08/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SILVIA,19743000,ARMA DE FUEGO,08/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,LLAVE MAESTRA,08/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,08/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,CAJIBÍO,19130000,SIN EMPLEO DE ARMAS,08/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,MORALES,19473000,ARMA DE FUEGO,09/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,09/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,3
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,10/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALDONO,19137000,ARMA DE FUEGO,10/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,10/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,10/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,10/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,10/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,PATÍA,19532000,NO REPORTADO,10/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PATÍA,19532000,ARMA DE FUEGO,11/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,11/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,11/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,11/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,11/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PIENDAMÓ,19548000,SIN EMPLEO DE ARMAS,11/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,12/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,12/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,12/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,12/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,MIRANDA,19455000,NO REPORTADO,12/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,13/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,13/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,3
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,13/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,14/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,14/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,3
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,14/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,SANTANDER DE QUILICHAO,19698000,NO REPORTADO,14/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,SIN EMPLEO DE ARMAS,14/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,15/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,5
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,15/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,MERCADERES,19450000,LLAVE MAESTRA,15/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,15/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,15/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,3
CAUCA,PURACÉ,19585000,LLAVE MAESTRA,15/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,SIN EMPLEO DE ARMAS,15/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,16/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,16/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,16/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,16/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,17/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,17/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,17/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,17/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,17/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,17/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,17/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,SIN EMPLEO DE ARMAS,17/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA BLANCA / CORTOPUNZANTE,18/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,18/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,18/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,4
CAUCA,SANTANDER DE QUILICHAO,19698000,NO REPORTADO,18/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,18/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,SIN EMPLEO DE ARMAS,18/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,19/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,3
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,19/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,19/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,19/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,19/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,20/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,20/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,20/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,21/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,21/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,21/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,SOTARA,19760000,LLAVE MAESTRA,21/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,21/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,22/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,22/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,22/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,22/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,4
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,22/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,BALBOA,19075000,NO REPORTADO,22/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,BUENOS AIRES,19110000,NO REPORTADO,22/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,TORIBIO,19821000,NO REPORTADO,22/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,TOTORÓ,19824000,NO REPORTADO,22/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,BALBOA,19075000,SIN EMPLEO DE ARMAS,22/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,23/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,23/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,23/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,23/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,24/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,24/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,24/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,24/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,SANTANDER DE QUILICHAO,19698000,LLAVE MAESTRA,24/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,NO REPORTADO,24/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,SIN EMPLEO DE ARMAS,24/09/2019,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
